budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
10000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}]",,24034,[],en,Teacher's Pet,"Spot (Lane) is a dog who can talk and read. Posing as a human, he sneaks into school with his master Leonard (Flemming). Educational adventures ensue",1.374409,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Walt Disney Television Animation"", ""id"": 3475}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",38002,0,74,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A musical tail about one dog's dream of becoming a boy,Teacher's Pet,5.5,2
10000000,"[{""id"": 18, ""name"": ""Drama""}]",,404,"[{""id"": 380, ""name"": ""brother brother relationship""}, {""id"": 787, ""name"": ""mississippi""}, {""id"": 2024, ""name"": ""wisconsin""}, {""id"": 2026, ""name"": ""lawnmower""}, {""id"": 2029, ""name"": ""iowa""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10235, ""name"": ""family relationships""}, {""id"": 18035, ""name"": ""family""}, {""id"": 167043, ""name"": ""road movie""}]",en,The Straight Story,"""The Straight Story"" chronicles a trip made by 73-year-old Alvin Straight from Laurens, Iowa, to Mt. Zion, Wisconsin, in 1994 while riding a lawn mower. The man undertook his strange journey to mend his relationship with his ill, estranged, 75-year-old brother Lyle.",15.280261,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Channel Four Films"", ""id"": 181}, {""name"": ""Asymmetrical Productions"", ""id"": 373}, {""name"": ""Les Films Alain Sarde"", ""id"": 635}, {""name"": ""The Picture Factory"", ""id"": 637}, {""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""CiBy 2000"", ""id"": 7832}, {""name"": ""The Straight Story, Inc"", ""id"": 59423}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",36448,0,112,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,The Straight Story,7.7,306
0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",,71805,"[{""id"": 2041, ""name"": ""island""}, {""id"": 3799, ""name"": ""ship""}, {""id"": 12988, ""name"": ""pirate""}, {""id"": 41599, ""name"": ""sailor""}, {""id"": 207750, ""name"": ""cabin boy""}, {""id"": 207928, ""name"": ""19th century""}]",en,Håkon Håkonsen,A young Norwegian boy in 1850s England goes to work as a cabin boy and discovers some of his shipmates are actually pirates.,0.702971,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Filmkameratene A/S"", ""id"": 1003}, {""name"": ""Svensk Filmindustri (SF)"", ""id"": 6181}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""NO"", ""name"": ""Norway""}, {""iso_3166_1"": ""SE"", ""name"": ""Sweden""}]",33149,0,92,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""no"", ""name"": ""Norsk""}]",Released,,Shipwrecked,6.1,14
8000000,"[{""id"": 35, ""name"": ""Comedy""}]",http://disney.go.com/disneypictures/prom/index.html#home,51588,"[{""id"": 641, ""name"": ""single parent""}, {""id"": 828, ""name"": ""waitress""}, {""id"": 2098, ""name"": ""fountain""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 10266, ""name"": ""prom""}, {""id"": 15201, ""name"": ""music fan""}]",en,Prom,"At “Prom,” every couple has a story and no two are exactly alike. As the big dance approaches for Nova Prescott, it’s a battle of wills as she finds herself drawn to the guy who gets in the way of her perfect prom. Fellow seniors Mei and Tyler harbor secrets, while others face all the insecurity and anticipation that surrounds one of high school’s most seminal events.",11.837067,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Rickshaw Productions"", ""id"": 2201}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",40662,10130000,104,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"There are hundreds of nights in high school, but there’s only one prom.",Prom,5.7,134
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}]",http://www.disneychannel.com/highschoolmusical2,13649,"[{""id"": 4344, ""name"": ""musical""}, {""id"": 6027, ""name"": ""music""}, {""id"": 13088, ""name"": ""summer""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 163963, ""name"": ""summer job""}, {""id"": 172466, ""name"": ""country club""}]",en,High School Musical 2,"The East High Wildcats are ready to have the time of their lives. Troy (Zac Efron) is thrilled when he’s offered a job in a country club, but it’s all part of Sharpay’s (Ashley Tisdale) plot to lure him away from Gabriella (Vanessa Hudgens). How will it all turn out? All questions are answered on the night of the club’s Talent Show.",21.01755,"[{""name"": ""Disney Channel"", ""id"": 3213}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",39311,7000000,104,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,High School Musical 2,6.1,843
6500000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",,34723,"[{""id"": 168598, ""name"": ""southern accent""}, {""id"": 170444, ""name"": ""wanted man""}, {""id"": 170450, ""name"": ""lynch mob""}, {""id"": 170452, ""name"": ""reflection in water""}, {""id"": 170457, ""name"": ""lesson""}, {""id"": 170461, ""name"": ""nosebleed""}, {""id"": 170465, ""name"": ""bloodhound""}, {""id"": 170466, ""name"": ""fake accent""}, {""id"": 170468, ""name"": ""grave digging""}]",en,The Adventures of Huck Finn,"Climb aboard for an extraordinary version of Mark Twain's sweeping adventure when Walt Disney presents The Adventures of Huck Finn, starring Elijah Wood (The Lord of the Rings). Directed by Stephen Sommers (The Mummy, The Mummy Returns), it's the unforgettable saga of a mischievous youngster and a runaway slave",2.163683,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",34061,0,108,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,For anyone who has ever dreamed of running away from it all,The Adventures of Huck Finn,6.2,42
6000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",,433,"[{""id"": 212, ""name"": ""london england""}, {""id"": 246, ""name"": ""dancing""}, {""id"": 970, ""name"": ""parents kids relationship""}, {""id"": 974, ""name"": ""bank""}, {""id"": 1155, ""name"": ""brother sister relationship""}, {""id"": 1505, ""name"": ""famous score""}, {""id"": 2246, ""name"": ""confidence""}, {""id"": 2341, ""name"": ""nanny""}, {""id"": 2342, ""name"": ""laughing""}, {""id"": 2343, ""name"": ""magic""}, {""id"": 2344, ""name"": ""chimney sweeper""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 209220, ""name"": ""live action and animation""}]",en,Mary Poppins,"The movie combines a diverting story, songs, color and sequences of live action blended with the movements of animated figures. Mary Poppins is a kind of Super-nanny who flies in with her umbrella in response to the request of the Banks children and proceeds to put things right with the aid of her rather extraordinary magical powers before flying off again.",59.961523,"[{""name"": ""Walt Disney Productions"", ""id"": 3166}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",23616,102272727,139,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,It's supercalifragilisticexpialidocious!,Mary Poppins,7.4,1183
5000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",,173,"[{""id"": 269, ""name"": ""diving""}, {""id"": 270, ""name"": ""ocean""}, {""id"": 339, ""name"": ""submarine""}, {""id"": 385, ""name"": ""jules verne""}, {""id"": 1316, ""name"": ""captain""}, {""id"": 2768, ""name"": ""atlantis""}, {""id"": 2769, ""name"": ""deep sea""}, {""id"": 2770, ""name"": ""war ship""}, {""id"": 2772, ""name"": ""diving suit""}, {""id"": 3193, ""name"": ""harpoon""}, {""id"": 3799, ""name"": ""ship""}, {""id"": 6091, ""name"": ""war""}, {""id"": 10503, ""name"": ""scuba diving""}, {""id"": 14785, ""name"": ""underwater""}, {""id"": 155334, ""name"": ""scuba""}, {""id"": 191409, ""name"": ""captain nemo""}, {""id"": 219972, ""name"": ""giant  squid""}]",en,"20,000 Leagues Under the Sea","A ship sent to investigate a wave of mysterious sinkings encounters the advanced submarine, the Nautilus, commanded by Captain Nemo.",9.358197,"[{""name"": ""Walt Disney Productions"", ""id"": 3166}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",20081,28200000,127,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The mightiest motion picture of them all!,"20,000 Leagues Under the Sea",6.8,157
0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",,16508,"[{""id"": 917, ""name"": ""journalism""}, {""id"": 1691, ""name"": ""dance""}, {""id"": 5779, ""name"": ""daydream""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 6305, ""name"": ""pollution""}, {""id"": 6513, ""name"": ""cartoon""}, {""id"": 9791, ""name"": ""number in title""}, {""id"": 9963, ""name"": ""kids and family""}, {""id"": 9988, ""name"": ""valentine""}]",en,Doug's 1st Movie,Doug and his pal Skeeter set's out to find the monster of Lucky Duck Lake. Though things get really out of hand when some one blurts out that the monster is real.,1.88484,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",36245,0,77,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,You'll Dig Doug!,Doug's 1st Movie,5.4,22
4200000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10770, ""name"": ""TV Movie""}]",http://tv.disney.go.com/disneychannel/originalmovies/highschoolmusical/index.html,10947,"[{""id"": 1412, ""name"": ""becoming an adult""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 6027, ""name"": ""music""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 7358, ""name"": ""school performance""}, {""id"": 8635, ""name"": ""high school sports""}, {""id"": 10623, ""name"": ""jock""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 41203, ""name"": ""clique""}, {""id"": 163110, ""name"": ""theater""}, {""id"": 178444, ""name"": ""peer pressure""}, {""id"": 188237, ""name"": ""teenage romance""}]",en,High School Musical,"Troy (Zac Efron), the popular captain of the basketball team, and Gabriella (Vanessa Anne Hudgens), the brainy and beautiful member of the academic club, break all the rules of East High society when they secretly audition for the leads in the school's musical. As they reach for the stars and follow their dreams, everyone learns about acceptance, teamwork, and being yourself. And it's all set to fun tunes and very cool dance moves!",16.536374,"[{""name"": ""Disney Channel"", ""id"": 3213}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",38737,0,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,This School Rocks Like No Other!,High School Musical,6.1,1000
3000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 18, ""name"": ""Drama""}]",,20737,"[{""id"": 3199, ""name"": ""clown""}, {""id"": 158386, ""name"": ""golden retriever""}, {""id"": 158387, ""name"": ""dog actor""}]",en,Air Bud,"A young boy and a talented stray dog with an amazing basketball playing ability become instant friends. Rebounding from his father's accidental death, 12-year-old Josh Framm moves with his family to the small town of Fernfield, Washington. The new kid in town, Josh has no friends and is too shy to try out for the school basketball team. Instead he prefers to practice alone on an abandoned court, he befriends a runaway golden retriever named Buddy. Josh is amazed when he realizes that Buddy loves basketball...that is playing basketball...and he is GOOD! Josh eventually makes the school team and Buddy is named the Team Mascot. Josh and Buddy become the stars of halftime. Buddy's half-time talent draws media attention. Unfortunately, when Buddy's mean former owner, Norm Snively, comes along with a scheme to cash in on the pup's celebrity, it looks like they are going to be separated.",11.241802,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",35643,23144499,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,He Sits. He Stays. He Shoots. He Scores.,Air Bud,5.3,106
2280000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}]",http://movies.disney.com/fantasia,756,"[{""id"": 3537, ""name"": ""orchestra""}, {""id"": 5783, ""name"": ""classical music""}, {""id"": 190719, ""name"": ""musical segments""}]",en,Fantasia,"Walt Disney's timeless masterpiece is an extravaganza of sight and sound! See the music come to life, hear the pictures burst into song and experience the excitement that is Fantasia over and over again.",32.875469,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",14928,83320000,124,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The most sensational sound you'll ever see!,Fantasia,7.2,808
7000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10769, ""name"": ""Foreign""}]",http://www.roadsideromeo.com/,20653,[],en,Roadside Romeo,"This is the story of Romeo. A dude who was living the life. He had the works - the mansion to live in, the chicks to party with and the cars to be driven around in. Until one day, the family he was the favourite pet of, decided to move and left him back, abandoned on the mean streets of Mumbai. Romeo is now faced with situations he has never been in before. He encounters four strays, who scare the daylights out of him. But soon, he smooth talks his way into their hearts and he makes friends. Then, Romeo finds love! He encounters the beautiful, ravishing Laila, the most beautiful girl he has ever seen - and he loses his heart to her at first sight. Finally, he encounters a villain! The dreaded Don of the area - Charlie Anna. The Don who everyone is scared of. So hop on to the adventure as Romeo, wins friendship, love and a new life - in spite of Charlie Anna and his gang!",0.253595,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Yash Raj Films"", ""id"": 1569}, {""name"": ""Walt Disney Studios Motion Pictures"", ""id"": 3036}, {""name"": ""Disney World Cinema"", ""id"": 89347}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",39745,1100000,93,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}]",Released,,Roadside Romeo,6.7,3
1488423,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",http://movies.disney.com/snow-white-and-the-seven-dwarfs,408,"[{""id"": 351, ""name"": ""poison""}, {""id"": 616, ""name"": ""witch""}, {""id"": 1412, ""name"": ""becoming an adult""}, {""id"": 1647, ""name"": ""sadness""}, {""id"": 2011, ""name"": ""queen""}, {""id"": 2013, ""name"": ""attempted murder""}, {""id"": 3737, ""name"": ""dying and death""}, {""id"": 3758, ""name"": ""appearance""}, {""id"": 7376, ""name"": ""princess""}, {""id"": 166625, ""name"": ""candlelight vigil""}, {""id"": 169341, ""name"": ""snow white""}]",en,Snow White and the Seven Dwarfs,"A beautiful girl, Snow White, takes refuge in the forest in the house of seven dwarfs to hide from her stepmother, the wicked Queen. The Queen is jealous because she wants to be known as ""the fairest in the land,"" and Snow White's beauty surpasses her own.",80.171283,"[{""name"": ""Walt Disney Productions"", ""id"": 3166}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",13869,184925486,83,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"The Happiest, Dopiest, Grumpiest, Sneeziest movie of the year.",Snow White and the Seven Dwarfs,6.9,1914
858000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",http://movies.disney.com/bambi,3170,"[{""id"": 5774, ""name"": ""forest""}, {""id"": 10683, ""name"": ""coming of age""}, {""id"": 12392, ""name"": ""best friend""}, {""id"": 18211, ""name"": ""loss of loved one""}]",en,Bambi,"Bambi's tale unfolds from season to season as the young prince of the forest learns about life, love, and friends.",47.651878,"[{""name"": ""Walt Disney Productions"", ""id"": 3166}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",15567,267447150,70,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A great love story.,Bambi,6.8,1405
